Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201018,Chicago Bears,23,Carolina Panthers,16,Carolina Panthers -2.0,45.0 (under),Referee  Adrian Hall,Umpire  Dan Ferrell,Down Judge  Ed Camp,Line Judge  Kevin Codey,Back Judge  Greg Steed,Side Judge  Dominique Pender,Field Judge  Jim Quirk
20201018,Cincinnati Bengals,27,Indianapolis Colts,31,Indianapolis Colts -7.5,46.0 (over),Referee Land Clark,Umpire Alan Eck,Down Judge Mike Carr,Line Judge Mark Stewart,Back Judge Tony Josselyn,Side Judge Don Willard,Field Judge Tra Blake
20201018,Detroit Lions,34,Jacksonville Jaguars,16,Detroit Lions -3.0,52.5 (under),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Thomas Eaton,Back Judge Perry Paganelli,Side Judge Chad Hill,Field Judge Tom Hill
20201018,Atlanta Falcons,40,Minnesota Vikings,23,Minnesota Vikings -3.5,53.5 (over),Referee Craig Wrolstad,Umpire Ruben Fowler,Down Judge Tripp Sutter,Line Judge Tim Podraza,Back Judge Keith Ferguson,Side Judge Gary Cavaletto,Field Judge Clay Reynard
20201018,Denver Broncos,18,New England Patriots,12,New England Patriots -7.0,43.5 (under),Referee Scott Novak,Umpire Steven Woods,Down Judge Kent Payne,Line Judge David Oliver,Back Judge Terrence Miles,Side Judge Anthony Flemming,Field Judge Ryan Dickson
20201018,Washington Football Team,19,New York Giants,20,New York Giants -2.0,42.5 (under),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20201018,Houston Texans,36,Tennessee Titans,42,Tennessee Titans -4.0,52.0 (over),Referee Alex Kemp,Umpire Terry Killens,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge John Jenkins,Field Judge Mearl Robinson
20201018,Baltimore Ravens,30,Philadelphia Eagles,28,Baltimore Ravens -10.5,46.5 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Michael Dolce,Line Judge Mark Steinkerchner,Back Judge Dino Paganelli,Side Judge Jimmy Buchanan,Field Judge Dyrol Prioleau
20201018,Cleveland Browns,7,Pittsburgh Steelers,38,Pittsburgh Steelers -3.0,50.0 (under),Referee John Hussey,Umpire Roy Ellison,Down Judge Brian Bolinger,Line Judge Tom Symonette,Back Judge Grantis Bell,Side Judge Allen Baynes,Field Judge Steve Zimmer
20201018,New York Jets,0,Miami Dolphins,24,Miami Dolphins -10.0,46.0 (under),Referee Bill Vinovich,Umpire Richard Hall,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Greg Wilson,Side Judge Dave Hawkshaw,Field Judge David Meslow
20201018,Green Bay Packers,10,Tampa Bay Buccaneers,38,Green Bay Packers -3.0,55.0 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20201018,Los Angeles Rams,16,San Francisco 49ers,24,Los Angeles Rams -2.5,51.0 (under),Referee Carl Cheffers,Umpire Tony Michalek,Down Judge Jerod Phillips,Line Judge Tom Stephan,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
20201019,Kansas City Chiefs,26,Buffalo Bills,17,Kansas City Chiefs -5.5,55.0 (under),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Greg Yette,Side Judge Jonah Monroe,Field Judge James Coleman
20201019,Arizona Cardinals,38,Dallas Cowboys,10,Dallas Cowboys -1.0,55.5 (under),Referee Clete Blakeman,Umpire Fred Bryan,Down Judge Mark Hittner,Line Judge Walt Coleman IV,Back Judge Scott Helverson,Side Judge Michael Banks,Field Judge Joe Blubaugh
