Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20180920,New York Jets,17,Cleveland Browns,21,Cleveland Browns -3.0,41.0 (under),Referee Jerome Boger,Umpire Bill Schuster,Down Judge Mike Carr,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge Dale Shaw
20180923,New Orleans Saints,43,Atlanta Falcons,37,Atlanta Falcons -1.5,54.0 (over),Referee Walt Anderson,Umpire Carl Paganelli,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Steve Freeman,Side Judge Rick Patterson,Field Judge Terry Brown
20180923,Cincinnati Bengals,21,Carolina Panthers,31,Carolina Panthers -2.5,44.0 (over),Referee John Parry,Umpire Mark Pellis,Down Judge David Oliver,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Michael Banks,Field Judge Matt Edwards
20180923,New York Giants,27,Houston Texans,22,Houston Texans -6.5,44.0 (over),Referee Walt Coleman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Mark Stewart,Back Judge Greg Yette,Side Judge Jabir Walker,Field Judge Greg Gautreaux
20180923,Tennessee Titans,9,Jacksonville Jaguars,6,Jacksonville Jaguars -10.0,39.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge James Coleman,Field Judge Brad Rogers
20180923,San Francisco 49ers,27,Kansas City Chiefs,38,Kansas City Chiefs -5.5,53.0 (over),Referee Tony Corrente,Umpire Alan Eck,Down Judge Hugo Cruz,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Ryan Dickson,Field Judge Keith Washington
20180923,Oakland Raiders,20,Miami Dolphins,28,Miami Dolphins -3.0,46.0 (over),Referee Shawn Hochuli,Umpire Roy Ellison,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20180923,Buffalo Bills,27,Minnesota Vikings,6,Minnesota Vikings -16.5,41.0 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Tom Symonette,Line Judge Jeff Bergman,Back Judge Lee Dyer,Side Judge Aaron Santi,Field Judge John Jenkins
20180923,Indianapolis Colts,16,Philadelphia Eagles,20,Philadelphia Eagles -6.5,45.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Danny Short,Line Judge Kent Payne,Back Judge Gregory Wilson,Side Judge Brad Freeman,Field Judge Mike Weatherford
20180923,Denver Broncos,14,Baltimore Ravens,27,Baltimore Ravens -5.5,46.0 (under),Referee Ron Torbert,Umpire Dan Ferrell,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Jimmy Buchanan
20180923,Green Bay Packers,17,Washington Redskins,31,Green Bay Packers -2.5,45.5 (over),Referee Craig Wrolstad,Umpire Paul King,Down Judge Jerod Phillips,Line Judge Carl Johnson,Back Judge Scott Helverson,Side Judge Adrian Hill,Field Judge Jeff Lamberth
20180923,Los Angeles Chargers,23,Los Angeles Rams,35,Los Angeles Rams -7.5,49.0 (over),Referee John Hussey,Umpire Tony Michalek,Down Judge Kevin Codey,Line Judge Derick Bowers,Back Judge Greg Steed,Side Judge Allen Baynes,Field Judge Don Willard
20180923,Chicago Bears,16,Arizona Cardinals,14,Chicago Bears -5.5,39.0 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Mike Spanier,Line Judge Mark Perlman,Back Judge Steven Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20180923,Dallas Cowboys,13,Seattle Seahawks,24,Seattle Seahawks -1.0,40.0 (under),Referee Carl Cheffers,Umpire Barry Anderson,Down Judge Patrick Turner,Line Judge Gary Arthur,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Land Clark
20180923,New England Patriots,10,Detroit Lions,26,New England Patriots -7.0,55.0 (under),Referee Clete Blakeman,Umpire Ramon George,Down Judge Dana McKenzie,Line Judge Walt Coleman IV,Back Judge Jim Quirk,Side Judge Dyrol Prioleau,Field Judge Joe Larrew
20180924,Pittsburgh Steelers,30,Tampa Bay Buccaneers,27,Tampa Bay Buccaneers -1.0,55.0 (over),Referee Peter Morelli,Umpire Steven Woods,Down Judge Steve Stelljes,Line Judge Jeff Seeman,Back Judge Keith Ferguson,Side Judge Boris Cheek,Field Judge Anthony Jeffries
