Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191010,New York Giants,14,New England Patriots,35,New England Patriots -16.5,43.0 (over),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20191013,Carolina Panthers,37,Tampa Bay Buccaneers,26,Carolina Panthers -2.0,48.5 (over),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191013,Seattle Seahawks,32,Cleveland Browns,28,Cleveland Browns -1.0,45.5 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191013,New Orleans Saints,13,Jacksonville Jaguars,6,Jacksonville Jaguars -2.5,42.5 (under),Referee Jerome Boger,Umpire Dan Ferrell,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20191013,Houston Texans,31,Kansas City Chiefs,24,Kansas City Chiefs -3.5,54.5 (over),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Michael Spanier,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191013,Washington Redskins,17,Miami Dolphins,16,Washington Redskins -6.0,42.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Keith Washington
20191013,Philadelphia Eagles,20,Minnesota Vikings,38,Minnesota Vikings -3.5,44.0 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
20191013,Cincinnati Bengals,17,Baltimore Ravens,23,Baltimore Ravens -10.5,47.0 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Nathan Jones
20191013,Atlanta Falcons,33,Arizona Cardinals,34,Atlanta Falcons -3.0,52.5 (over),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191013,San Francisco 49ers,20,Los Angeles Rams,7,Los Angeles Rams -3.0,49.5 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191013,Tennessee Titans,0,Denver Broncos,16,Denver Broncos -1.0,41.0 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge John Jenkins
20191013,Dallas Cowboys,22,New York Jets,24,Dallas Cowboys -7.0,43.5 (over),Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191013,Pittsburgh Steelers,24,Los Angeles Chargers,17,Los Angeles Chargers -6.0,42.5 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Kevin Codey,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20191014,Detroit Lions,22,Green Bay Packers,23,Green Bay Packers -3.5,47.0 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
