Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20181230,Miami Dolphins,17,Buffalo Bills,42,Buffalo Bills -5.5,39.5 (over),Referee John Hussey,Umpire Tony Michalek,Down Judge Phil McKinnely,Line Judge Derick Bowers,Back Judge Rich Martinez,Side Judge Allen Baynes,Field Judge Don Willard
20181230,Detroit Lions,31,Green Bay Packers,0,Green Bay Packers -7.5,44.5 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Tom Symonette,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Aaron Santi,Field Judge John Jenkins
20181230,Jacksonville Jaguars,3,Houston Texans,20,Houston Texans -7.0,39.5 (under),Referee Peter Morelli,Umpire Steven Woods,Down Judge Steve Stelljes,Line Judge Jeff Seeman,Back Judge Keith Ferguson,Side Judge Boris Cheek,Field Judge Steve Zimmer
20181230,Carolina Panthers,33,New Orleans Saints,14,New Orleans Saints -8.0,42.0 (over),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Kevin Codey,Line Judge Mark Perlman,Back Judge Steven Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20181230,New York Jets,3,New England Patriots,38,New England Patriots -14.5,46.5 (under),Referee Walt Coleman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Mark Stewart,Back Judge Greg Yette,Side Judge Jabir Walker,Field Judge Greg Gautreaux
20181230,Dallas Cowboys,36,New York Giants,35,New York Giants -7.5,38.5 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Danny Short,Line Judge Kent Payne,Back Judge Gregory Wilson,Side Judge Brad Freeman,Field Judge David Meslow
20181230,Atlanta Falcons,34,Tampa Bay Buccaneers,32,Atlanta Falcons -2.5,51.5 (over),Referee Brad Allen,Umpire Ruben Fowler,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Terrence Miles,Side Judge Scott Novak,Field Judge Mike Weatherford
20181230,Los Angeles Chargers,23,Denver Broncos,9,Los Angeles Chargers -7.0,43.5 (under),Referee John Parry,Umpire Mark Pellis,Down Judge David Oliver,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Michael Banks,Field Judge Matt Edwards
20181230,Oakland Raiders,3,Kansas City Chiefs,35,Kansas City Chiefs -14.5,52.5 (under),Referee Shawn Hochuli,Umpire Roy Ellison,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Greg Steed,Side Judge Chad Hill,Field Judge Tom Hill
20181230,Chicago Bears,24,Minnesota Vikings,10,Minnesota Vikings -6.0,40.5 (under),Referee Clete Blakeman,Umpire Ramon George,Down Judge Dana McKenzie,Line Judge Walt Coleman IV,Back Judge Jim Quirk,Side Judge Dyrol Prioleau,Field Judge Joe Larrew
20181230,Cincinnati Bengals,13,Pittsburgh Steelers,16,Pittsburgh Steelers -14.0,45.0 (under),Referee Carl Cheffers,Umpire Barry Anderson,Down Judge Mike Spanier,Line Judge Gary Arthur,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Land Clark
20181230,San Francisco 49ers,32,Los Angeles Rams,48,Los Angeles Rams -10.5,49.5 (over),Referee Jerome Boger,Umpire Bill Schuster,Down Judge Mike Carr,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge Dale Shaw
20181230,Cleveland Browns,24,Baltimore Ravens,26,Baltimore Ravens -7.0,41.0 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge James Coleman,Field Judge Brad Rogers
20181230,Arizona Cardinals,24,Seattle Seahawks,27,Seattle Seahawks -14.0,39.5 (over),Referee Ron Torbert,Umpire Dan Ferrell,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Jimmy Buchanan
20181230,Philadelphia Eagles,24,Washington Redskins,0,Philadelphia Eagles -6.0,42.5 (under),Referee Craig Wrolstad,Umpire Paul King,Down Judge Jerod Phillips,Line Judge Carl Johnson,Back Judge Scott Helverson,Side Judge Adrian Hill,Field Judge Jeff Lamberth
20181230,Indianapolis Colts,33,Tennessee Titans,17,Indianapolis Colts -5.5,42.5 (over),Referee Walt Anderson,Umpire Carl Paganelli,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Lee Dyer,Side Judge Rick Patterson,Field Judge Terry Brown
