Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20210909,Dallas Cowboys,29,Tampa Bay Buccaneers,31,Tampa Bay Buccaneers -8.5,52.0 (over),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20210912,Philadelphia Eagles,32,Atlanta Falcons,6,Atlanta Falcons -3.5,49.0 (under),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20210912,Pittsburgh Steelers,23,Buffalo Bills,16,Buffalo Bills -6.5,48.5 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20210912,New York Jets,14,Carolina Panthers,19,Carolina Panthers -4.0,45.0 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20210912,Minnesota Vikings,24,Cincinnati Bengals,27,Minnesota Vikings -3.0,47.5 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
20210912,Seattle Seahawks,28,Indianapolis Colts,16,Seattle Seahawks -3.0,49.0 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jefferies
20210912,San Francisco 49ers,41,Detroit Lions,33,San Francisco 49ers -9.0,45.5 (over),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20210912,Jacksonville Jaguars,21,Houston Texans,37,Jacksonville Jaguars -3.0,45.0 (over),Referee Land Clark,Umpire Paul King,Down Judge Tom Stephan,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20210912,Arizona Cardinals,38,Tennessee Titans,13,Tennessee Titans -3.0,53.5 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20210912,Los Angeles Chargers,20,Washington Football Team,16,Washington Football Team -1.5,45.0 (under),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20210912,Cleveland Browns,29,Kansas City Chiefs,33,Kansas City Chiefs -5.5,54.5 (over),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20210912,Green Bay Packers,3,New Orleans Saints,38,Green Bay Packers -3.5,49.5 (under),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
20210912,Miami Dolphins,17,New England Patriots,16,New England Patriots -3.0,43.5 (under),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
20210912,Denver Broncos,27,New York Giants,13,Denver Broncos -3.0,41.5 (under),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20210912,Chicago Bears,14,Los Angeles Rams,34,Los Angeles Rams -8.0,46.5 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20210913,Baltimore Ravens,27,Las Vegas Raiders,33,Baltimore Ravens -4.0,50.5 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
