Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20180927,Minnesota Vikings,31,Los Angeles Rams,38,Los Angeles Rams -7.5,48.5 (over),Referee Brad Allen,Umpire Ruben Fowler,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Terrence Miles,Side Judge Scott Novak,Field Judge Steve Zimmer
20180930,Cincinnati Bengals,37,Atlanta Falcons,36,Atlanta Falcons -3.5,52.5 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge James Coleman,Field Judge Brad Rogers
20180930,Tampa Bay Buccaneers,10,Chicago Bears,48,Chicago Bears -3.0,46.0 (over),Referee Jerome Boger,Umpire Bill Schuster,Down Judge Mike Carr,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Mike Weatherford,Field Judge Dale Shaw
20180930,Houston Texans,37,Indianapolis Colts,34,Houston Texans -1.0,48.0 (over),Referee Carl Cheffers,Umpire Barry Anderson,Down Judge Hugo Cruz,Line Judge Gary Arthur,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Land Clark
20180930,Detroit Lions,24,Dallas Cowboys,26,Dallas Cowboys -2.5,43.5 (over),Referee Walt Coleman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Mark Stewart,Back Judge Greg Yette,Side Judge Jabir Walker,Field Judge Greg Gautreaux
20180930,Buffalo Bills,0,Green Bay Packers,22,Green Bay Packers -8.5,43.5 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Mike Spanier,Line Judge Mark Perlman,Back Judge Steven Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20180930,New York Jets,12,Jacksonville Jaguars,31,Jacksonville Jaguars -7.5,40.5 (over),Referee Clay Martin,Umpire Scott Novak,Down Judge Danny Short,Line Judge Kent Payne,Back Judge Gregory Wilson,Side Judge Brad Freeman,Field Judge David Meslow
20180930,Miami Dolphins,7,New England Patriots,38,New England Patriots -6.5,50.5 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Tom Symonette,Line Judge Jeff Bergman,Back Judge Perry Paganelli,Side Judge Aaron Santi,Field Judge John Jenkins
20180930,Philadelphia Eagles,23,Tennessee Titans,26,Philadelphia Eagles -3.0,41.5 (over),Referee Shawn Hochuli,Umpire Roy Ellison,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20180930,Seattle Seahawks,20,Arizona Cardinals,17,Seattle Seahawks -3.5,40.0 (under),Referee John Hussey,Umpire Tony Michalek,Down Judge Kevin Codey,Line Judge Derick Bowers,Back Judge Greg Steed,Side Judge Allen Baynes,Field Judge Don Willard
20180930,Cleveland Browns,42,Oakland Raiders,45,Oakland Raiders -2.5,44.5 (over),Referee Walt Anderson,Umpire Carl Paganelli,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Lee Dyer,Side Judge Rick Patterson,Field Judge Terry Brown
20180930,New Orleans Saints,33,New York Giants,18,New Orleans Saints -3.5,51.5 (under),Referee Peter Morelli,Umpire Steven Woods,Down Judge Steve Stelljes,Line Judge Jeff Seeman,Back Judge Keith Ferguson,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20180930,San Francisco 49ers,27,Los Angeles Chargers,29,Los Angeles Chargers -10.5,46.0 (over),Referee Ron Torbert,Umpire Dan Ferrell,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Jimmy Buchanan
20180930,Baltimore Ravens,26,Pittsburgh Steelers,14,Pittsburgh Steelers -3.0,51.0 (under),Referee Tony Corrente,Umpire Alan Eck,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Ryan Dickson,Field Judge Keith Washington
20181001,Kansas City Chiefs,27,Denver Broncos,23,Kansas City Chiefs -3.5,53.5 (under),Referee Craig Wrolstad,Umpire Paul King,Down Judge Jerod Phillips,Line Judge Carl Johnson,Back Judge Scott Helverson,Side Judge Adrian Hill,Field Judge Jeff Lamberth
