Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20190912,Tampa Bay Buccaneers,20,Carolina Panthers,14,Carolina Panthers -6.5,48.0 (under),Officials,Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20190915,San Francisco 49ers,41,Cincinnati Bengals,17,Cincinnati Bengals -1.0,46.0 (over),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Michael Spanier,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20190915,Los Angeles Chargers,10,Detroit Lions,13,Los Angeles Chargers -1.0,47.0 (under),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Tripp Sutter,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
20190915,Minnesota Vikings,16,Green Bay Packers,21,Green Bay Packers -3.0,43.0 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Kevin Codey,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20190915,Jacksonville Jaguars,12,Houston Texans,13,Houston Texans -7.5,43.0 (under),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
20190915,New England Patriots,43,Miami Dolphins,0,New England Patriots -18.0,48.5 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20190915,Buffalo Bills,28,New York Giants,14,Buffalo Bills -1.0,44.5 (under),Referee Shawn Smith,Umpire Dan Ferrell,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20190915,Indianapolis Colts,19,Tennessee Titans,17,Tennessee Titans -3.0,43.5 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jeff Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20190915,Seattle Seahawks,28,Pittsburgh Steelers,26,Pittsburgh Steelers -4.0,47.0 (over),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20190915,Arizona Cardinals,17,Baltimore Ravens,23,Baltimore Ravens -13.0,46.0 (under),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkercher,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20190915,Dallas Cowboys,31,Washington Redskins,21,Dallas Cowboys -6.0,46.5 (over),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20190915,Kansas City Chiefs,28,Oakland Raiders,10,Kansas City Chiefs -7.0,53.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Keith Washington,Field Judge Nathan Jones
20190915,Chicago Bears,16,Denver Broncos,14,Chicago Bears -3.0,41.0 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20190915,New Orleans Saints,9,Los Angeles Rams,27,Los Angeles Rams -2.0,52.5 (under),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20190915,Philadelphia Eagles,20,Atlanta Falcons,24,Philadelphia Eagles -1.0,53.0 (under),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20190916,Cleveland Browns,23,New York Jets,3,Cleveland Browns -6.5,45.5 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge John Jenkins
