Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201001,Denver Broncos,37,New York Jets,28,New York Jets -1.0,41.0 (over),Officials,Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20201004,Arizona Cardinals,21,Carolina Panthers,31,Arizona Cardinals -3.0,52.5 (under),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Grantis Bell,Side Judge Jonah Monroe,Field Judge Tom Hill
20201004,Indianapolis Colts,19,Chicago Bears,11,Indianapolis Colts -3.5,43.5 (under),Referee Craig Wrolstad,Umpire Terry Killens,Down Judge Kent Payne,Line Judge Greg Bradley,Back Judge Tony Josselyn,Side Judge Clay Reynard,Field Judge Jim Quirk
20201004,Jacksonville Jaguars,25,Cincinnati Bengals,33,Cincinnati Bengals -1.0,50.0 (over),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Brian Bolinger,Line Judge Thomas Eaton,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20201004,Cleveland Browns,49,Dallas Cowboys,38,Dallas Cowboys -3.5,56.5 (over),Referee Clay Martin,Umpire Tony Michalek,Down Judge Derick Bowers,Line Judge Frank LeBlanc,Back Judge Steve Patrick,Side Judge Jeff Lamberth,Field Judge Mike Weatherford
20201004,New Orleans Saints,35,Detroit Lions,29,New Orleans Saints -3.0,51.5 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Michael Dolce,Line Judge Mark Steinkerchner,Back Judge Dino Paganelli,Side Judge Jimmy Buchanan,Field Judge Dyrol Prioleau
20201004,Minnesota Vikings,31,Houston Texans,23,Houston Texans -3.5,52.5 (over),Referee Brad Rogers,Umpire Tab Slaughter,Down Judge Jerod Phillips,Line Judge Walt Coleman IV,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
20201004,Seattle Seahawks,31,Miami Dolphins,23,Seattle Seahawks -4.5,55.0 (under),Referee Scott Novak,Umpire Roy Ellison,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Rich Martinez,Side Judge Allen Baynes,Field Judge Tra Blake
20201004,Los Angeles Chargers,31,Tampa Bay Buccaneers,38,Tampa Bay Buccaneers -7.5,42.5 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20201004,Baltimore Ravens,31,Washington Football Team,17,Baltimore Ravens -14.5,45.0 (over),Referee Adrian Hill,Umpire Paul King,Down Judge Ed Camp,Line Judge Kevin Codey,Back Judge Greg Steed,Side Judge Keith Washington,Field Judge Dominique Pender
20201004,New York Giants,9,Los Angeles Rams,17,Los Angeles Rams -13.5,50.0 (under),Referee John Hussey,Umpire Richard Hall,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Greg Wilson,Side Judge John Jenkins,Field Judge Gary Cavaletto
20201004,Buffalo Bills,30,Las Vegas Raiders,23,Buffalo Bills -3.0,53.0 (push),Referee Land Clark,Umpire Alan Eck,Down Judge Tripp Sutter,Line Judge Mark Stewart,Back Judge Terrence Miles,Side Judge Mearl Robinson,Field Judge Ryan Dickson
20201004,Philadelphia Eagles,25,San Francisco 49ers,20,San Francisco 49ers -8.5,45.5 (under),Referee Bill Vinovich,Umpire Ruben Fowler,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Keith Ferguson,Side Judge Dave Hawkshaw,Field Judge Aaron Santi
20201005,New England Patriots,10,Kansas City Chiefs,26,Kansas City Chiefs -11.0,48.5 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Mike Carr,Line Judge Carl Johnson,Back Judge Perry Paganelli,Side Judge Don Willard,Field Judge David Meslow
20201005,Atlanta Falcons,16,Green Bay Packers,30,Green Bay Packers -5.0,56.5 (under),Referee Carl Cheffers,Umpire Steven Woods,Down Judge Dana McKenzie,Line Judge David Oliver,Back Judge Todd Prukop,Side Judge Anthony Flemming,Field Judge Scott Edwards
