Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20181129,New Orleans Saints,10,Dallas Cowboys,13,New Orleans Saints -7.5,51.5 (under),Referee Walt Anderson,Umpire Carl Paganelli,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Lee Dyer,Side Judge Rick Patterson,Field Judge Terry Brown
20181202,Baltimore Ravens,26,Atlanta Falcons,16,Atlanta Falcons -2.5,46.5 (under),Referee Brad Allen,Umpire Ruben Fowler,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Terrence Miles,Side Judge Scott Novak,Field Judge Steve Zimmer
20181202,Denver Broncos,24,Cincinnati Bengals,10,Denver Broncos -4.0,45.0 (under),Referee Ron Torbert,Umpire Dan Ferrell,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Jimmy Buchanan
20181202,Los Angeles Rams,30,Detroit Lions,16,Los Angeles Rams -10.5,54.0 (under),Referee John Parry,Umpire Mark Pellis,Down Judge David Oliver,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Michael Banks,Field Judge Matt Edwards
20181202,Arizona Cardinals,20,Green Bay Packers,17,Green Bay Packers -13.5,41.0 (under),Referee Peter Morelli,Umpire Steven Woods,Down Judge Steve Stelljes,Line Judge Jeff Seeman,Back Judge Keith Ferguson,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20181202,Cleveland Browns,13,Houston Texans,29,Houston Texans -5.0,47.5 (under),Referee Walt Coleman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Mark Stewart,Back Judge Greg Yette,Side Judge Joe Larrew,Field Judge Jabir Walker
20181202,Indianapolis Colts,0,Jacksonville Jaguars,6,Indianapolis Colts -4.0,45.5 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Tom Symonette,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Aaron Santi,Field Judge Mike Weatherford
20181202,Buffalo Bills,17,Miami Dolphins,21,Miami Dolphins -3.5,40.0 (under),Referee Shawn Hochuli,Umpire Roy Ellison,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Dino Paganelli,Side Judge Chad Hill,Field Judge Tom Hill
20181202,Chicago Bears,27,New York Giants,30,Chicago Bears -4.0,44.0 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Danny Short,Line Judge Kent Payne,Back Judge Gregory Wilson,Side Judge Brad Freeman,Field Judge David Meslow
20181202,Carolina Panthers,17,Tampa Bay Buccaneers,24,Carolina Panthers -3.5,52.0 (under),Referee Carl Cheffers,Umpire Barry Anderson,Down Judge Mike Spanier,Line Judge Gary Arthur,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Land Clark
20181202,New York Jets,22,Tennessee Titans,26,Tennessee Titans -10.5,40.5 (over),Referee Jerome Boger,Umpire Bill Schuster,Down Judge Mike Carr,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge Dale Shaw
20181202,Kansas City Chiefs,40,Oakland Raiders,33,Kansas City Chiefs -14.0,53.5 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Brad Rogers
20181202,Minnesota Vikings,10,New England Patriots,24,New England Patriots -6.0,49.5 (under),Referee Craig Wrolstad,Umpire Paul King,Down Judge Jerod Phillips,Line Judge Carl Johnson,Back Judge Scott Helverson,Side Judge Adrian Hill,Field Judge Jeff Lamberth
20181202,San Francisco 49ers,16,Seattle Seahawks,43,Seattle Seahawks -10.0,45.5 (over),Referee Clete Blakeman,Umpire Ramon George,Down Judge Dana McKenzie,Line Judge Walt Coleman IV,Back Judge Jim Quirk,Side Judge Dyrol Prioleau,Field Judge John Jenkins
20181202,Los Angeles Chargers,33,Pittsburgh Steelers,30,Pittsburgh Steelers -3.0,52.5 (over),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steven Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20181203,Washington Redskins,13,Philadelphia Eagles,28,Philadelphia Eagles -5.5,45.0 (under),Referee Tony Corrente,Umpire Alan Eck,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Ryan Dickson,Field Judge Keith Washington
