Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20200917,Cincinnati Bengals,30,Cleveland Browns,35,Cleveland Browns -6.0,44.5 (over),Officials,Referee Shawn Smith,Umpire Bryan Neale,Down Judge Michael Dolce,Line Judge Mark Steinkerchner,Back Judge Dino Paganelli,Side Judge Jimmy Buchanan,Field Judge Dyrol Prioleau
20200920,New York Giants,13,Chicago Bears,17,Chicago Bears -4.5,42.5 (under),Referee Bill Vinovich,Umpire Terry Killens,Down Judge Tripp Sutter,Line Judge Jeff Seeman,Back Judge Perry Paganelli,Side Judge Don Willard,Field Judge David Meslow
20200920,Minnesota Vikings,11,Indianapolis Colts,28,Indianapolis Colts -3.5,49.0 (under),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20200920,Atlanta Falcons,39,Dallas Cowboys,40,Dallas Cowboys -3.0,53.0 (over),Referee Brad Rogers,Umpire Roy Ellison,Down Judge Jerod Phillips,Line Judge Walt Coleman IV,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
20200920,Detroit Lions,21,Green Bay Packers,42,Green Bay Packers -7.0,51.0 (over),Referee Clete Blakeman,Umpire Fred Bryan,Down Judge Mark Hittner,Line Judge Tom Stephan,Back Judge Scott Helverson,Side Judge Michael Banks,Field Judge Joe Blubaugh
20200920,Buffalo Bills,31,Miami Dolphins,28,Buffalo Bills -5.5,42.5 (over),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20200920,San Francisco 49ers,31,New York Jets,13,San Francisco 49ers -7.0,41.5 (over),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Greg Yette,Side Judge Jonah Monroe,Field Judge Dominique Pender
20200920,Jacksonville Jaguars,30,Tennessee Titans,33,Tennessee Titans -7.0,44.5 (over),Referee Clay Martin,Umpire Tony Michalek,Down Judge Derick Bowers,Line Judge Frank LeBlanc,Back Judge Steve Patrick,Side Judge Jeff Lamberth,Field Judge Mike Weatherford
20200920,Los Angeles Rams,37,Philadelphia Eagles,19,Philadelphia Eagles -2.0,46.0 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20200920,Denver Broncos,21,Pittsburgh Steelers,26,Pittsburgh Steelers -6.0,41.0 (over),Referee Adrian Hill,Umpire Paul King,Down Judge Ed Camp,Line Judge Kevin Codey,Back Judge Greg Steed,Side Judge Keith Washington,Field Judge Jim Quirk
20200920,Carolina Panthers,17,Tampa Bay Buccaneers,31,Tampa Bay Buccaneers -7.5,47.0 (over),Referee John Hussey,Umpire Dan Ferrell,Down Judge Brian Bolinger,Line Judge Tom Symonette,Back Judge Tony Josselyn,Side Judge Allen Baynes,Field Judge Steve Zimmer
20200920,Washington Football Team,15,Arizona Cardinals,30,Arizona Cardinals -7.5,46.5 (under),Referee Land Clark,Umpire Alan Eck,Down Judge Kent Payne,Line Judge Mark Stewart,Back Judge Terrence Miles,Side Judge Tra Blake,Field Judge Scott Edwards
20200920,Baltimore Ravens,33,Houston Texans,16,Baltimore Ravens -7.5,49.5 (under),Referee Tony Corrente,Umpire Tab Slaughter,Down Judge Jerry Bergman,Line Judge David Oliver,Back Judge Todd Prukop,Side Judge Anthony Flemming,Field Judge Mearl Robinson
20200920,Kansas City Chiefs,23,Los Angeles Chargers,20,Kansas City Chiefs -8.5,47.0 (under),Referee Carl Cheffers,Umpire Richard Hall,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Greg Wilson,Side Judge Clay Reynard,Field Judge Gary Cavaletto
20200920,New England Patriots,30,Seattle Seahawks,35,Seattle Seahawks -4.0,45.0 (over),Referee Craig Wrolstad,Umpire Ruben Fowler,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Keith Ferguson,Side Judge Dave Hawkshaw,Field Judge Aaron Santi
20200921,New Orleans Saints,24,Las Vegas Raiders,34,New Orleans Saints -4.0,47.5 (over),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Ryan Dickson
