Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20211209,Pittsburgh Steelers,28,Minnesota Vikings,36,Minnesota Vikings -3.0,44.0 (over),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
20211212,Atlanta Falcons,29,Carolina Panthers,21,Carolina Panthers -2.5,41.0 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20211212,San Francisco 49ers,26,Cincinnati Bengals,23,San Francisco 49ers -1.5,49.0 (push),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
20211212,Baltimore Ravens,22,Cleveland Browns,24,Cleveland Browns -3.0,42.5 (over),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20211212,Seattle Seahawks,33,Houston Texans,13,Seattle Seahawks -9.0,40.5 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
20211212,Las Vegas Raiders,9,Kansas City Chiefs,48,Kansas City Chiefs -10.0,48.0 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20211212,New Orleans Saints,30,New York Jets,9,New Orleans Saints -5.5,43.0 (under),Referee Land Clark,Umpire Paul King,Down Judge Tom Stephan,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20211212,Jacksonville Jaguars,0,Tennessee Titans,20,Tennessee Titans -8.5,43.5 (under),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20211212,Dallas Cowboys,27,Washington Football Team,20,Dallas Cowboys -4.5,48.0 (under),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20211212,Detroit Lions,10,Denver Broncos,38,Denver Broncos -11.0,42.0 (over),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20211212,New York Giants,21,Los Angeles Chargers,37,Los Angeles Chargers -9.0,43.0 (over),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jefferies
20211212,Buffalo Bills,27,Tampa Bay Buccaneers,33,Tampa Bay Buccaneers -3.5,54.5 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20211212,Chicago Bears,30,Green Bay Packers,45,Green Bay Packers -11.5,43.0 (over),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20211213,Los Angeles Rams,30,Arizona Cardinals,23,Arizona Cardinals -2.5,51.5 (over),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
