Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20210916,New York Giants,29,Washington Football Team,30,Washington Football Team -3.5,40.5 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20210919,New Orleans Saints,7,Carolina Panthers,26,New Orleans Saints -3.0,44.5 (under),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20210919,Cincinnati Bengals,17,Chicago Bears,20,Chicago Bears -1.5,44.5 (under),Referee Land Clark,Umpire Paul King,Down Judge Tom Stephan,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20210919,Houston Texans,21,Cleveland Browns,31,Cleveland Browns -13.5,48.0 (over),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20210919,Los Angeles Rams,27,Indianapolis Colts,24,Los Angeles Rams -3.5,48.0 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20210919,Denver Broncos,23,Jacksonville Jaguars,13,Denver Broncos -6.0,45.0 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20210919,Buffalo Bills,35,Miami Dolphins,0,Buffalo Bills -3.5,47.5 (under),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
20210919,New England Patriots,25,New York Jets,6,New England Patriots -6.0,43.0 (under),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20210919,San Francisco 49ers,17,Philadelphia Eagles,11,San Francisco 49ers -3.0,49.0 (under),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20210919,Las Vegas Raiders,26,Pittsburgh Steelers,17,Pittsburgh Steelers -6.0,47.0 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20210919,Minnesota Vikings,33,Arizona Cardinals,34,Arizona Cardinals -3.5,50.5 (over),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20210919,Atlanta Falcons,25,Tampa Bay Buccaneers,48,Tampa Bay Buccaneers -12.5,51.5 (over),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
20210919,Dallas Cowboys,20,Los Angeles Chargers,17,Los Angeles Chargers -3.0,55.0 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jefferies
20210919,Tennessee Titans,33,Seattle Seahawks,30,Seattle Seahawks -6.5,54.0 (over),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20210919,Kansas City Chiefs,35,Baltimore Ravens,36,Kansas City Chiefs -4.0,54.5 (over),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
20210920,Detroit Lions,17,Green Bay Packers,35,Green Bay Packers -11.5,48.0 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
