Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201119,Arizona Cardinals,21,Seattle Seahawks,28,Seattle Seahawks -3.0,56.5 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Todd Prukop,Side Judge Anthony Flemming,Field Judge Ryan Dickson
20201122,Detroit Lions,0,Carolina Panthers,20,Detroit Lions -3.0,47.0 (under),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Greg Yette,Side Judge Dominique Pender,Field Judge James Coleman
20201122,Philadelphia Eagles,17,Cleveland Browns,22,Cleveland Browns -2.5,45.5 (under),Referee Adrian Hill,Umpire Paul King,Down Judge Ed Camp,Line Judge Kevin Codey,Back Judge Brad Freeman,Side Judge Keith Washington,Field Judge Jim Quirk
20201122,New England Patriots,20,Houston Texans,27,New England Patriots -2.5,49.5 (under),Referee John Hussey,Umpire Roy Ellison,Down Judge Brian Bolinger,Line Judge Tom Symonette,Back Judge Grantis Bell,Side Judge Allen Baynes,Field Judge Steve Zimmer
20201122,Pittsburgh Steelers,27,Jacksonville Jaguars,3,Pittsburgh Steelers -11.0,47.5 (under),Referee Scott Novak,Umpire Steven Woods,Down Judge Kent Payne,Line Judge Thomas Eaton,Back Judge Terrence Miles,Side Judge John Jenkins,Field Judge Scott Edwards
20201122,Atlanta Falcons,9,New Orleans Saints,24,New Orleans Saints -3.5,49.5 (under),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Meyer,Side Judge Boris Cheek,Field Judge Rick Patterson
20201122,Tennessee Titans,30,Baltimore Ravens,24,Baltimore Ravens -6.0,50.5 (over),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20201122,Cincinnati Bengals,9,Washington Football Team,20,Washington Football Team -2.0,48.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Michael Dolce,Line Judge Mark Steinkerchner,Back Judge Dino Paganelli,Side Judge Jimmy Buchanan,Field Judge Dyrol Prioleau
20201122,Miami Dolphins,13,Denver Broncos,20,Miami Dolphins -4.0,46.0 (under),Referee Land Clark,Umpire Alan Eck,Down Judge Tripp Sutter,Line Judge Mark Stewart,Back Judge Tony Josselyn,Side Judge Mearl Robinson,Field Judge Tra Blake
20201122,New York Jets,28,Los Angeles Chargers,34,Los Angeles Chargers -10.0,47.0 (over),Referee Craig Wrolstad,Umpire Ruben Fowler,Down Judge Jerry Bergman,Line Judge David Oliver,Back Judge Keith Ferguson,Side Judge Dave Hawkshaw,Field Judge Aaron Santi
20201122,Green Bay Packers,31,Indianapolis Colts,34,Indianapolis Colts -1.5,52.5 (over),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Rusty Baynes,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20201122,Dallas Cowboys,31,Minnesota Vikings,28,Minnesota Vikings -7.0,49.5 (over),Referee Bill Vinovich,Umpire Terry Killens,Down Judge Mike Carr,Line Judge Jeff Seeman,Back Judge Perry Paganelli,Side Judge Don Willard,Field Judge David Meslow
20201122,Kansas City Chiefs,35,Las Vegas Raiders,31,Kansas City Chiefs -7.5,56.5 (over),Referee Carl Cheffers,Umpire Richard Hall,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Greg Wilson,Side Judge Clay Reynard,Field Judge Gary Cavaletto
20201123,Los Angeles Rams,27,Tampa Bay Buccaneers,24,Tampa Bay Buccaneers -4.0,47.5 (over),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Carl Johnson,Back Judge Greg Steed,Side Judge Anthony Jeffries,Field Judge Dale Shaw
