Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20211028,Green Bay Packers,24,Arizona Cardinals,21,Arizona Cardinals -6.5,50.5 (under),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20211031,Carolina Panthers,19,Atlanta Falcons,13,Atlanta Falcons -3.0,47.0 (under),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20211031,Miami Dolphins,11,Buffalo Bills,26,Buffalo Bills -14.0,49.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20211031,San Francisco 49ers,33,Chicago Bears,22,San Francisco 49ers -4.0,39.5 (over),Referee Land Clark,Umpire Paul King,Down Judge Tom Stephan,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20211031,Pittsburgh Steelers,15,Cleveland Browns,10,Cleveland Browns -4.5,43.0 (under),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20211031,Tennessee Titans,34,Indianapolis Colts,31,Indianapolis Colts -3.0,51.0 (over),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
20211031,Philadelphia Eagles,44,Detroit Lions,6,Philadelphia Eagles -3.5,48.0 (over),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jefferies
20211031,Los Angeles Rams,38,Houston Texans,22,Los Angeles Rams -16.0,46.5 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20211031,Cincinnati Bengals,31,New York Jets,34,Cincinnati Bengals -11.0,43.0 (over),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
20211031,New England Patriots,27,Los Angeles Chargers,24,Los Angeles Chargers -4.5,49.5 (over),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20211031,Jacksonville Jaguars,7,Seattle Seahawks,31,Seattle Seahawks -3.5,44.5 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
20211031,Washington Football Team,10,Denver Broncos,17,Denver Broncos -3.5,45.0 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20211031,Tampa Bay Buccaneers,27,New Orleans Saints,36,Tampa Bay Buccaneers -4.5,49.0 (over),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
20211031,Dallas Cowboys,20,Minnesota Vikings,16,Minnesota Vikings -3.0,51.5 (under),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20211101,New York Giants,17,Kansas City Chiefs,20,Kansas City Chiefs -10.0,52.0 (under),Referee Jerome Boger,Umpire Bryan Neale,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
