Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191121,Indianapolis Colts,17,Houston Texans,20,Houston Texans -3.5,46.0 (under),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20191124,Tampa Bay Buccaneers,35,Atlanta Falcons,22,Atlanta Falcons -3.5,51.5 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Nathan Jones
20191124,Denver Broncos,3,Buffalo Bills,20,Buffalo Bills -3.5,37.0 (under),Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20191124,New York Giants,14,Chicago Bears,19,Chicago Bears -6.0,41.0 (under),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191124,Pittsburgh Steelers,16,Cincinnati Bengals,10,Pittsburgh Steelers -5.5,37.5 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191124,Miami Dolphins,24,Cleveland Browns,41,Cleveland Browns -11.0,45.5 (over),Referee Bradley Rogers,Umpire Dan Ferrell,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191124,Carolina Panthers,31,New Orleans Saints,34,New Orleans Saints -10.0,46.0 (over),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge Keith Washington
20191124,Oakland Raiders,3,New York Jets,34,Oakland Raiders -3.5,45.0 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191124,Seattle Seahawks,17,Philadelphia Eagles,9,Seattle Seahawks -1.0,45.5 (under),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191124,Detroit Lions,16,Washington Redskins,19,Detroit Lions -4.0,39.0 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Michael Spanier,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191124,Jacksonville Jaguars,20,Tennessee Titans,42,Tennessee Titans -4.5,42.0 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20191124,Dallas Cowboys,9,New England Patriots,13,New England Patriots -5.5,44.0 (under),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
20191124,Green Bay Packers,8,San Francisco 49ers,37,San Francisco 49ers -3.0,48.0 (under),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191125,Baltimore Ravens,45,Los Angeles Rams,6,Baltimore Ravens -3.5,47.0 (over),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Tripp Sutter,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
