Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20211014,Tampa Bay Buccaneers,28,Philadelphia Eagles,22,Tampa Bay Buccaneers -7.0,52.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20211017,Miami Dolphins,20,Jacksonville Jaguars,23,Miami Dolphins -3.0,47.0 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20211017,Minnesota Vikings,34,Carolina Panthers,28,Minnesota Vikings -2.5,45.5 (over),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
20211017,Green Bay Packers,24,Chicago Bears,14,Green Bay Packers -6.0,44.0 (under),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20211017,Houston Texans,3,Indianapolis Colts,31,Indianapolis Colts -10.0,43.5 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20211017,Cincinnati Bengals,34,Detroit Lions,11,Cincinnati Bengals -3.5,47.0 (under),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20211017,Los Angeles Rams,38,New York Giants,11,Los Angeles Rams -9.0,48.5 (over),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20211017,Los Angeles Chargers,6,Baltimore Ravens,34,Baltimore Ravens -2.5,51.5 (under),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20211017,Kansas City Chiefs,31,Washington Football Team,13,Kansas City Chiefs -7.0,54.0 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
20211017,Arizona Cardinals,37,Cleveland Browns,14,Cleveland Browns -3.5,48.5 (over),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
20211017,Las Vegas Raiders,34,Denver Broncos,24,Denver Broncos -4.0,43.5 (over),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20211017,Dallas Cowboys,35,New England Patriots,29,Dallas Cowboys -3.5,50.5 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20211017,Seattle Seahawks,20,Pittsburgh Steelers,23,Pittsburgh Steelers -5.0,43.0 (push),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20211018,Buffalo Bills,31,Tennessee Titans,34,Buffalo Bills -6.0,53.5 (over),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Tom Hill
