Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20211118,New England Patriots,25,Atlanta Falcons,0,New England Patriots -7.0,47.0 (under),Referee Land Clark,Umpire Paul King,Down Judge Sarah Thomas,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20211121,Indianapolis Colts,41,Buffalo Bills,15,Buffalo Bills -7.0,49.5 (over),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20211121,Washington Football Team,27,Carolina Panthers,21,Carolina Panthers -3.5,43.0 (over),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20211121,Baltimore Ravens,16,Chicago Bears,13,Baltimore Ravens -5.0,43.5 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20211121,Detroit Lions,10,Cleveland Browns,13,Cleveland Browns -12.5,42.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20211121,San Francisco 49ers,30,Jacksonville Jaguars,10,San Francisco 49ers -6.5,45.0 (under),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20211121,Green Bay Packers,31,Minnesota Vikings,34,Green Bay Packers -1.0,47.0 (over),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20211121,Miami Dolphins,24,New York Jets,17,Miami Dolphins -3.5,44.5 (under),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20211121,Houston Texans,22,Tennessee Titans,13,Tennessee Titans -10.0,44.5 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jeffries
20211121,New Orleans Saints,29,Philadelphia Eagles,40,Philadelphia Eagles -2.5,42.5 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20211121,Cincinnati Bengals,32,Las Vegas Raiders,13,Cincinnati Bengals -1.0,50.5 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20211121,Dallas Cowboys,9,Kansas City Chiefs,19,Kansas City Chiefs -2.5,56.5 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20211121,Arizona Cardinals,23,Seattle Seahawks,13,Seattle Seahawks -2.5,47.0 (under),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
20211121,Pittsburgh Steelers,37,Los Angeles Chargers,41,Los Angeles Chargers -5.5,47.5 (over),Referee Carl Cheffers,Umpire Tra Blake,Down Judge Jerry Bergman,Line Judge Jeff Seeman,Back Judge Matt Edwards,Side Judge Eugene Hall,Field Judge Nathan Jones
20211122,New York Giants,10,Tampa Bay Buccaneers,30,Tampa Bay Buccaneers -11.0,50.0 (under),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
