Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191229,New York Jets,13,Buffalo Bills,6,New York Jets -1.5,37.0 (under),Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191229,New Orleans Saints,42,Carolina Panthers,10,New Orleans Saints -13.5,45.0 (over),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20191229,Cleveland Browns,23,Cincinnati Bengals,33,Cleveland Browns -2.5,44.0 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191229,Green Bay Packers,23,Detroit Lions,20,Green Bay Packers -13.5,44.0 (under),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191229,Los Angeles Chargers,21,Kansas City Chiefs,31,Kansas City Chiefs -10.0,46.0 (over),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191229,Chicago Bears,21,Minnesota Vikings,19,Chicago Bears -5.0,36.5 (over),Referee John Hussey,Umpire Alan Eck,Down Judge Kevin Codey,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20191229,Miami Dolphins,27,New England Patriots,24,New England Patriots -17.5,46.0 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Nathan Jones
20191229,Atlanta Falcons,28,Tampa Bay Buccaneers,22,Tampa Bay Buccaneers -1.0,48.0 (over),Referee Carl Cheffers,Umpire Dan Ferrell,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191229,Washington Redskins,16,Dallas Cowboys,47,Dallas Cowboys -12.5,47.5 (over),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Michael Spanier,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
20191229,Oakland Raiders,15,Denver Broncos,16,Denver Broncos -5.5,41.5 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20191229,Tennessee Titans,35,Houston Texans,14,Tennessee Titans -10.0,43.0 (over),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191229,Indianapolis Colts,20,Jacksonville Jaguars,38,Indianapolis Colts -5.0,41.5 (over),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20191229,Philadelphia Eagles,34,New York Giants,17,Philadelphia Eagles -4.0,44.0 (over),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Keith Washington,Field Judge John Jenkins
20191229,Arizona Cardinals,24,Los Angeles Rams,31,Los Angeles Rams -7.0,46.0 (over),Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20191229,Pittsburgh Steelers,10,Baltimore Ravens,28,Pittsburgh Steelers -2.0,35.0 (over),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191229,San Francisco 49ers,26,Seattle Seahawks,21,San Francisco 49ers -3.5,47.0 (push),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Dana McKenzie,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
