Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191114,Pittsburgh Steelers,7,Cleveland Browns,21,Cleveland Browns -3.0,41.5 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191117,Atlanta Falcons,29,Carolina Panthers,3,Carolina Panthers -3.5,49.0 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191117,Jacksonville Jaguars,13,Indianapolis Colts,33,Indianapolis Colts -2.5,41.5 (over),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191117,Dallas Cowboys,35,Detroit Lions,27,Dallas Cowboys -7.5,46.5 (over),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Dana McKenzie,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20191117,Buffalo Bills,37,Miami Dolphins,20,Buffalo Bills -7.0,41.5 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
20191117,Denver Broncos,23,Minnesota Vikings,27,Minnesota Vikings -10.0,40.5 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Nathan Jones
20191117,Houston Texans,7,Baltimore Ravens,41,Baltimore Ravens -4.0,51.0 (under),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge John Jenkins
20191117,New Orleans Saints,34,Tampa Bay Buccaneers,17,New Orleans Saints -5.0,50.5 (over),Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191117,New York Jets,34,Washington Redskins,17,Washington Redskins -1.0,37.5 (over),Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge Keith Washington
20191117,Arizona Cardinals,26,San Francisco 49ers,36,San Francisco 49ers -10.0,44.0 (over),Referee Walt Anderson,Umpire Dan Ferrell,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191117,New England Patriots,17,Philadelphia Eagles,10,New England Patriots -4.5,45.0 (under),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191117,Cincinnati Bengals,10,Oakland Raiders,17,Oakland Raiders -13.0,48.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Prioleau Dyrol
20191117,Chicago Bears,7,Los Angeles Rams,17,Los Angeles Rams -5.0,40.0 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Kevin Codey,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20191118,Kansas City Chiefs,24,Los Angeles Chargers,17,Kansas City Chiefs -5.5,52.5 (under),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
