Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191205,Dallas Cowboys,24,Chicago Bears,31,Dallas Cowboys -3.0,43.0 (over),Officials,Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191208,Carolina Panthers,20,Atlanta Falcons,40,Atlanta Falcons -3.5,48.0 (over),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191208,Baltimore Ravens,24,Buffalo Bills,17,Baltimore Ravens -6.5,44.0 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Keith Washington,Field Judge Dyrol Prioleau
20191208,Cincinnati Bengals,19,Cleveland Browns,27,Cleveland Browns -6.5,43.0 (over),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191208,Washington Redskins,15,Green Bay Packers,20,Green Bay Packers -13.0,42.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Nathan Jones
20191208,Denver Broncos,38,Houston Texans,24,Houston Texans -8.0,42.5 (over),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191208,Detroit Lions,7,Minnesota Vikings,20,Minnesota Vikings -12.0,43.5 (under),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191208,San Francisco 49ers,48,New Orleans Saints,46,New Orleans Saints -1.0,45.0 (over),Referee John Hussey,Umpire Alan Eck,Down Judge Kevin Codey,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20191208,Miami Dolphins,21,New York Jets,22,New York Jets -5.0,47.0 (under),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Tripp Sutter,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
20191208,Indianapolis Colts,35,Tampa Bay Buccaneers,38,Tampa Bay Buccaneers -3.0,46.5 (over),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Dana McKenzie,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20191208,Los Angeles Chargers,45,Jacksonville Jaguars,10,Los Angeles Chargers -3.5,42.0 (over),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191208,Pittsburgh Steelers,23,Arizona Cardinals,17,Pittsburgh Steelers -2.5,43.5 (under),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20191208,Kansas City Chiefs,23,New England Patriots,16,New England Patriots -3.0,49.5 (under),Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20191208,Tennessee Titans,42,Oakland Raiders,21,Tennessee Titans -3.0,47.0 (over),Referee Brad Allen,Umpire Dan Ferrell,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20191208,Seattle Seahawks,12,Los Angeles Rams,28,Los Angeles Rams -1.0,47.5 (under),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191209,New York Giants,17,Philadelphia Eagles,23,Philadelphia Eagles -9.5,45.5 (under),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
