Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201029,Atlanta Falcons,25,Carolina Panthers,17,Carolina Panthers -1.5,52.0 (under),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20201101,New England Patriots,21,Buffalo Bills,24,Buffalo Bills -4.0,41.0 (over),Referee Clete Blakeman,Umpire Richard Hall,Down Judge Mark Hittner,Line Judge Kevin Codey,Back Judge Scott Helverson,Side Judge Michael Banks,Field Judge James Coleman
20201101,Tennessee Titans,20,Cincinnati Bengals,31,Tennessee Titans -7.5,49.5 (over),Referee Scott Novak,Umpire Steven Woods,Down Judge Kent Payne,Line Judge Thomas Eaton,Back Judge Terrence Miles,Side Judge Dyrol Prioleau,Field Judge Scott Edwards
20201101,Las Vegas Raiders,16,Cleveland Browns,6,Cleveland Browns -1.0,48.0 (under),Referee Bill Vinovich,Umpire Terry Killens,Down Judge Mike Carr,Line Judge Jeff Seeman,Back Judge Perry Paganelli,Side Judge Don Willard,Field Judge David Meslow
20201101,Indianapolis Colts,41,Detroit Lions,21,Indianapolis Colts -3.5,49.0 (over),Referee Clay Martin,Umpire Tony Michalek,Down Judge Derick Bowers,Line Judge Frank LeBlanc,Back Judge Steve Patrick,Side Judge Jeff Lamberth,Field Judge Mike Weatherford
20201101,Minnesota Vikings,28,Green Bay Packers,22,Green Bay Packers -5.5,47.0 (over),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20201101,New York Jets,9,Kansas City Chiefs,35,Kansas City Chiefs -20.0,49.0 (under),Referee Land Clark,Umpire Alan Eck,Down Judge Michael Dolce,Line Judge Mark Stewart,Back Judge Tony Josselyn,Side Judge Mearl Robinson,Field Judge Jim Quirk
20201101,Los Angeles Rams,17,Miami Dolphins,28,Los Angeles Rams -3.5,46.5 (under),Referee John Hussey,Umpire Paul King,Down Judge Brian Bolinger,Line Judge Tom Symonette,Back Judge Grantis Bell,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20201101,Pittsburgh Steelers,28,Baltimore Ravens,24,Baltimore Ravens -4.0,44.0 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20201101,Los Angeles Chargers,30,Denver Broncos,31,Los Angeles Chargers -3.0,44.5 (over),Referee Carl Cheffers,Umpire Fred Bryan,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Greg Wilson,Side Judge Clay Reynard,Field Judge Gary Cavaletto
20201101,New Orleans Saints,26,Chicago Bears,23,New Orleans Saints -5.5,41.0 (over),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Tripp Sutter,Line Judge Bart Longson,Back Judge Todd Prukop,Side Judge Keith Washington,Field Judge Ryan Dickson
20201101,San Francisco 49ers,27,Seattle Seahawks,37,Seattle Seahawks -1.0,54.5 (over),Referee Craig Wrolstad,Umpire Ruben Fowler,Down Judge Jerry Bergman,Line Judge David Oliver,Back Judge Keith Ferguson,Side Judge Dave Hawkshaw,Field Judge Aaron Santi
20201101,Dallas Cowboys,9,Philadelphia Eagles,23,Philadelphia Eagles -10.5,43.0 (under),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20201102,Tampa Bay Buccaneers,25,New York Giants,23,Tampa Bay Buccaneers -13.0,47.0 (over),Referee Brad Rogers,Umpire Tab Slaughter,Down Judge Jerod Phillips,Line Judge Tom Stephan,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
