Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20220108,Kansas City Chiefs,28,Denver Broncos,24,Kansas City Chiefs -11.0,45.0 (over),Referee Brad Rogers,Umpire Carl Paganelli,Down Judge Kent Payne,Line Judge Tom Eaton,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Aaron Santi
20220108,Dallas Cowboys,51,Philadelphia Eagles,26,Dallas Cowboys -4.0,43.5 (over),Referee Ron Torbert,Umpire Mark Pellis,Down Judge Kevin Codey,Line Judge Mark Steinkerchner,Back Judge Tony Josselyn,Side Judge Keith Washington,Field Judge Ryan Dickson
20220109,New Orleans Saints,30,Atlanta Falcons,20,New Orleans Saints -3.5,40.0 (over),Referee Craig Wrolstad,Umpire Steve Woods,Down Judge Jim Mello,Line Judge Tripp Sutter,Back Judge Grantis Bell,Side Judge Jeff Lamberth,Field Judge Terry Brown
20220109,New York Jets,10,Buffalo Bills,27,Buffalo Bills -16.5,40.5 (under),Referee John Hussey,Umpire Alan Eck,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Allen Baynes,Field Judge Jabir Walker
20220109,Cincinnati Bengals,16,Cleveland Browns,21,Cleveland Browns -5.5,37.0 (push),Referee Bill Vinovich,Umpire Tony Michalek,Down Judge Patrick Holt,Line Judge Mark Perlman,Back Judge Jimmy Russell,Side Judge Jimmy Buchanan,Field Judge Joe Blubaugh
20220109,Green Bay Packers,30,Detroit Lions,37,Green Bay Packers -3.0,44.5 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman,Back Judge Terrence Miles,Side Judge David Meslow,Field Judge Mike Weatherford
20220109,Tennessee Titans,28,Houston Texans,25,Tennessee Titans -10.5,42.5 (over),Referee Land Clark,Umpire Paul King,Down Judge Tom Stephan,Line Judge Brian Bolinger,Back Judge Greg Meyer,Side Judge Anthony Flemming,Field Judge Michael Banks
20220109,Indianapolis Colts,11,Jacksonville Jaguars,26,Indianapolis Colts -15.0,43.5 (under),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Maia Chaka,Back Judge Greg Wilson,Side Judge Joe Larrew,Field Judge James Coleman
20220109,New England Patriots,24,Miami Dolphins,33,New England Patriots -6.0,40.0 (over),Referee Alex Kemp,Umpire Rich Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Scott Helverson,Side Judge Dale Shaw,Field Judge John Jenkins
20220109,Chicago Bears,17,Minnesota Vikings,31,Minnesota Vikings -4.0,44.5 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Greg Yette,Side Judge Boris Cheek,Field Judge Rick Patterson
20220109,Washington Football Team,22,New York Giants,7,Washington Football Team -7.0,37.5 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Keith Ferguson,Side Judge Jim Quirk,Field Judge Mearl Robinson
20220109,Pittsburgh Steelers,16,Baltimore Ravens,13,Baltimore Ravens -3.5,41.0 (under),Referee Shawn Hochuli,Umpire Terry Killens,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20220109,Carolina Panthers,17,Tampa Bay Buccaneers,41,Tampa Bay Buccaneers -9.0,41.5 (over),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Don Willard,Field Judge Anthony Jefferies
20220109,Seattle Seahawks,38,Arizona Cardinals,30,Arizona Cardinals -5.5,48.0 (over),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Michael Dolce,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20220109,San Francisco 49ers,27,Los Angeles Rams,24,Los Angeles Rams -3.5,44.5 (over),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Frank LeBlanc,Line Judge Rusty Baynes,Back Judge Steve Patrick,Side Judge Jonah Monroe,Field Judge Steve Zimmer
20220109,Los Angeles Chargers,32,Las Vegas Raiders,35,Los Angeles Chargers -3.0,49.0 (over),Referee Clete Blakeman,Umpire Tab Slaughter,Down Judge Dana McKenzie,Line Judge Julian Mapp,Back Judge Perry Paganelli,Side Judge Clay Reynard,Field Judge Scott Edwards
