Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201112,Indianapolis Colts,34,Tennessee Titans,17,Indianapolis Colts -1.0,49.5 (over),Referee Brad Allen,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20201115,Tampa Bay Buccaneers,46,Carolina Panthers,23,Tampa Bay Buccaneers -6.0,49.5 (over),Referee Land Clark,Umpire Alan Eck,Down Judge Tripp Sutter,Line Judge Walt Coleman IV,Back Judge Tony Josselyn,Side Judge Mearl Robinson,Field Judge Tra Blake
20201115,Houston Texans,7,Cleveland Browns,10,Cleveland Browns -4.5,46.5 (under),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Greg Yette,Side Judge Jonah Monroe,Field Judge James Coleman
20201115,Washington Football Team,27,Detroit Lions,30,Detroit Lions -2.5,45.5 (over),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20201115,Jacksonville Jaguars,20,Green Bay Packers,24,Green Bay Packers -13.5,47.5 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mike Carr,Line Judge Mark Steinkerchner,Back Judge Dino Paganelli,Side Judge Jimmy Buchanan,Field Judge Dyrol Prioleau
20201115,Philadelphia Eagles,17,New York Giants,27,Philadelphia Eagles -5.0,46.5 (under),Referee Clay Martin,Umpire Tony Michalek,Down Judge Derick Bowers,Line Judge Frank LeBlanc,Back Judge Perry Paganelli,Side Judge Jeff Lamberth,Field Judge Mike Weatherford
20201115,Buffalo Bills,30,Arizona Cardinals,32,Arizona Cardinals -3.0,56.0 (over),Referee Craig Wrolstad,Umpire Ruben Fowler,Down Judge Jerry Bergman,Line Judge David Oliver,Back Judge Keith Ferguson,Side Judge Dave Hawkshaw,Field Judge Aaron Santi
20201115,Los Angeles Chargers,21,Miami Dolphins,29,Miami Dolphins -1.5,49.0 (over),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20201115,Denver Broncos,12,Las Vegas Raiders,37,Las Vegas Raiders -3.5,50.0 (under),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Todd Prukop,Side Judge Anthony Flemming,Field Judge Ryan Dickson
20201115,San Francisco 49ers,13,New Orleans Saints,27,New Orleans Saints -9.5,50.0 (under),Referee Brad Rogers,Umpire Roy Ellison,Down Judge Jerod Phillips,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
20201115,Cincinnati Bengals,10,Pittsburgh Steelers,36,Pittsburgh Steelers -6.5,46.0 (push),Referee Adrian Hill,Umpire Paul King,Down Judge Ed Camp,Line Judge Kevin Codey,Back Judge Greg Steed,Side Judge Dominique Pender,Field Judge Jim Quirk
20201115,Seattle Seahawks,16,Los Angeles Rams,23,Los Angeles Rams -3.0,55.0 (under),Referee Clete Blakeman,Umpire Fred Bryan,Down Judge Mark Hittner,Line Judge Tom Stephan,Back Judge Scott Helverson,Side Judge Michael Banks,Field Judge Joe Blubaugh
20201115,Baltimore Ravens,17,New England Patriots,23,Baltimore Ravens -7.0,44.0 (under),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Rich Martinez,Side Judge Chad Hill,Field Judge Tom Hill
20201116,Minnesota Vikings,19,Chicago Bears,13,Minnesota Vikings -3.5,44.5 (under),Referee Scott Novak,Umpire Steven Woods,Down Judge Kent Payne,Line Judge Thomas Eaton,Back Judge Terrence Miles,Side Judge John Jenkins,Field Judge Scott Edwards
