Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191031,San Francisco 49ers,28,Arizona Cardinals,25,San Francisco 49ers -10.5,43.5 (over),Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191103,Houston Texans,26,Jacksonville Jaguars,3,Jacksonville Jaguars -1.0,46.0 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191103,Washington Redskins,9,Buffalo Bills,24,Buffalo Bills -10.5,37.0 (under),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Dana McKenzie,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20191103,Tennessee Titans,20,Carolina Panthers,30,Carolina Panthers -3.5,43.0 (over),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20191103,Minnesota Vikings,23,Kansas City Chiefs,26,Minnesota Vikings -5.5,46.0 (over),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge John Jenkins
20191103,New York Jets,18,Miami Dolphins,26,New York Jets -3.5,42.5 (over),Referee Walt Anderson,Umpire Ruben Fowler,Down Judge Tom Stephan,Line Judge Byron Boston,Back Judge Keith Ferguson,Side Judge Rick Patterson,Field Judge Lee Dyer
20191103,Chicago Bears,14,Philadelphia Eagles,22,Philadelphia Eagles -5.0,41.0 (under),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Tripp Sutter,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
20191103,Indianapolis Colts,24,Pittsburgh Steelers,26,Pittsburgh Steelers -1.0,39.5 (over),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Michael Spanier,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20191103,Detroit Lions,24,Oakland Raiders,31,Oakland Raiders -2.5,51.5 (over),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
20191103,Tampa Bay Buccaneers,34,Seattle Seahawks,40,Seattle Seahawks -4.0,51.0 (over),Referee John Hussey,Umpire Alan Eck,Down Judge Patrick Holt,Line Judge Carl Johnson,Back Judge Brad Freeman,Side Judge Jabir Walker,Field Judge Allen Baynes
20191103,Cleveland Browns,19,Denver Broncos,24,Cleveland Browns -4.0,39.0 (over),Referee Bill Vinovich,Umpire Bruce Stritesky,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191103,Green Bay Packers,11,Los Angeles Chargers,26,Green Bay Packers -4.0,50.0 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Land Clark
20191103,New England Patriots,20,Baltimore Ravens,37,New England Patriots -3.0,44.5 (over),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Danny Short,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191104,Dallas Cowboys,37,New York Giants,18,Dallas Cowboys -6.5,48.5 (over),Referee Clay Martin,Umpire Fred Bryan,Down Judge Jerod Phillips,Line Judge Gary Arthur,Back Judge Gregory Wilson,Side Judge Greg Gautreaux,Field Judge Dyrol Prioleau
