Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20201225,Minnesota Vikings,33,New Orleans Saints,52,New Orleans Saints -6.5,48.5 (over),Referee Adrian Hill,Umpire Paul King,Down Judge Ed Camp,Line Judge Kevin Codey,Back Judge Greg Steed,Side Judge Keith Washington,Field Judge Jim Quirk
20201226,Tampa Bay Buccaneers,47,Detroit Lions,7,Tampa Bay Buccaneers -9.5,54.0 (push),Referee Scott Novak,Umpire Steven Woods,Down Judge Kent Payne,Line Judge Thomas Eaton,Back Judge Terrence Miles,Side Judge John Jenkins,Field Judge Scott Edwards
20201226,San Francisco 49ers,20,Arizona Cardinals,12,Arizona Cardinals -5.0,48.5 (under),Referee Clete Blakeman,Umpire Fred Bryan,Down Judge Mark Hittner,Line Judge Tom Stephan,Back Judge Scott Helverson,Side Judge Michael Banks,Field Judge Joe Blubaugh
20201226,Miami Dolphins,26,Las Vegas Raiders,25,Miami Dolphins -3.0,48.0 (over),Referee Tony Corrente,Umpire Dan Ferrell,Down Judge Mark Perlman,Line Judge Bart Longson,Back Judge Todd Prukop,Side Judge Anthony Flemming,Field Judge Ryan Dickson
20201227,Cincinnati Bengals,37,Houston Texans,31,Houston Texans -7.5,46.0 (over),Referee Brad Rogers,Umpire Tab Slaughter,Down Judge Jerod Phillips,Line Judge Walt Coleman IV,Back Judge Greg Meyer,Side Judge Eugene Hall,Field Judge Nathan Jones
20201227,Chicago Bears,41,Jacksonville Jaguars,17,Chicago Bears -9.5,47.0 (over),Referee Jerome Boger,Umpire Barry Anderson,Down Judge Julian Mapp,Line Judge Rusty Baynes,Back Judge Brad Freeman,Side Judge Anthony Jeffries,Field Judge Dale Shaw
20201227,Atlanta Falcons,14,Kansas City Chiefs,17,Kansas City Chiefs -11.0,54.0 (under),Referee  Craig Wrolstad,Umpire  Ruben Fowler,Down Judge  Jerry Bergman,Line Judge  David Oliver,Back Judge  Keith Ferguson,Side Judge Dominique Pender,Field Judge  Aaron Santi
20201227,Cleveland Browns,16,New York Jets,23,Cleveland Browns -6.5,45.0 (under),Referee Land Clark,Umpire Alan Eck,Down Judge Tripp Sutter,Line Judge Mark Stewart,Back Judge Tony Josselyn,Side Judge Mearl Robinson,Field Judge Tra Blake
20201227,Indianapolis Colts,24,Pittsburgh Steelers,28,Indianapolis Colts -1.0,43.5 (over),Referee Alex Kemp,Umpire Carl Paganelli,Down Judge Dana McKenzie,Line Judge Greg Bradley,Back Judge Matt Edwards,Side Judge Jabir Walker,Field Judge Terry Brown
20201227,New York Giants,13,Baltimore Ravens,27,Baltimore Ravens -10.0,43.0 (under),Referee John Hussey,Umpire Roy Ellison,Down Judge Brian Bolinger,Line Judge Tom Symonette,Back Judge Grantis Bell,Side Judge Allen Baynes,Field Judge Steve Zimmer
20201227,Denver Broncos,16,Los Angeles Chargers,19,Los Angeles Chargers -2.5,47.5 (under),Referee Shawn Hochuli,Umpire Ramon George,Down Judge Sarah Thomas,Line Judge Carl Johnson,Back Judge Mark Perlman,Side Judge Chad Hill,Field Judge Tom Hill
20201227,Carolina Panthers,20,Washington Football Team,13,Carolina Panthers -1.0,41.5 (under),Referee Carl Cheffers,Umpire Bruce Stritesky,Down Judge Danny Short,Line Judge Daniel Gallagher,Back Judge Jimmy Russell,Side Judge Boris Cheek,Field Judge Rick Patterson
20201227,Philadelphia Eagles,17,Dallas Cowboys,37,Philadelphia Eagles -3.0,50.0 (over),Referee Adrian Hill,Umpire Bryan Neale,Down Judge Derick Bowers,Line Judge Frank LeBlanc,Back Judge Steve Patrick,Side Judge Jeff Lamberth,Field Judge Mike Weatherford
20201227,Los Angeles Rams,9,Seattle Seahawks,20,Seattle Seahawks -1.5,47.5 (under),Referee Bill Vinovich,Umpire Terry Killens,Down Judge Mike Carr,Line Judge Jeff Seeman,Back Judge Perry Paganelli,Side Judge Don Willard,Field Judge David Meslow
20201227,Tennessee Titans,14,Green Bay Packers,40,Green Bay Packers -3.0,52.5 (over),Referee Brad Allen,Umpire Richard Hall,Down Judge Patrick Turner,Line Judge Tim Podraza,Back Judge Greg Wilson,Side Judge Clay Reynard,Field Judge Gary Cavaletto
20201228,Buffalo Bills,38,New England Patriots,9,Buffalo Bills -7.0,47.5 (under),Referee Ronald Torbert,Umpire Mark Pellis,Down Judge Patrick Holt,Line Judge Jim Mello,Back Judge Greg Yette,Side Judge Jonah Monroe,Field Judge James Coleman
