Date,Away Team,Away Score,Home Team,Home Score,Spread,Over/Under,Referee,Umpire,Down Judge,Line Judge,Back Judge,Side Judge,Field Judge
20191017,Kansas City Chiefs,30,Denver Broncos,6,Kansas City Chiefs -3.0,49.5 (under),Referee Shawn Smith,Umpire Bryan Neale,Down Judge Mark Hittner,Line Judge Bart Longson,Back Judge Dino Paganelli,Side Judge Dave Hawkshaw,Field Judge Dyrol Prioleau
20191020,Los Angeles Rams,37,Atlanta Falcons,10,Los Angeles Rams -3.0,54.5 (under),Referee Ronald Torbert,Umpire Terry Killens,Down Judge Sarah Thomas,Line Judge Mark Steinkerchner,Back Judge Anthony Josselyn,Side Judge Scott Edwards,Field Judge Ryan Dickson
20191020,Miami Dolphins,21,Buffalo Bills,31,Buffalo Bills -17.0,42.5 (over),Referee Carl Cheffers,Umpire Mark Pellis,Down Judge Michael Spanier,Line Judge Jeff Seeman,Back Judge Matthew Edwards,Side Judge Eugene Hall,Field Judge Michael Banks
20191020,Jacksonville Jaguars,27,Cincinnati Bengals,17,Jacksonville Jaguars -4.0,44.5 (under),Referee Craig Wrolstad,Umpire Steven Woods,Down Judge Patrick Turner,Line Judge Tripp Sutter,Back Judge Scott Helverson,Side Judge Jeff Lamberth,Field Judge Terry Brown
20191020,Houston Texans,23,Indianapolis Colts,30,Indianapolis Colts -1.5,46.5 (over),Referee Tony Corrente,Umpire Bill Schuster,Down Judge Dana McKenzie,Line Judge Tim Podraza,Back Judge Todd Prukop,Side Judge Boris Cheek,Field Judge Anthony Jeffries
20191020,Minnesota Vikings,42,Detroit Lions,30,Minnesota Vikings -2.5,43.5 (over),Referee Bradley Rogers,Umpire Tony Michalek,Down Judge Kent Payne,Line Judge Julian Mapp,Back Judge Gregory Steed,Side Judge Don Willard,Field Judge Aaron Santi
20191020,Oakland Raiders,24,Green Bay Packers,42,Green Bay Packers -5.5,48.0 (over),Referee Alex Kemp,Umpire Richard Hall,Down Judge Mike Carr,Line Judge Jeff Bergman,Back Judge Steve Freeman,Side Judge Dale Shaw,Field Judge John Jenkins
20191020,Arizona Cardinals,27,New York Giants,21,New York Giants -3.5,49.5 (under),Referee Adrian Hill,Umpire Roy Ellison,Down Judge David Oliver,Line Judge Mark Stewart,Back Judge Greg Meyer,Side Judge Jim Quirk,Field Judge Keith Washington
20191020,San Francisco 49ers,9,Washington Redskins,0,San Francisco 49ers -10.0,39.0 (under),Referee Clete Blakeman,Umpire Jeff Rice,Down Judge Jerry Bergman,Line Judge Tom Symonette,Back Judge Perry Paganelli,Side Judge Jimmy Buchanan,Field Judge Joe Larrew
20191020,Los Angeles Chargers,20,Tennessee Titans,23,Tennessee Titans -3.0,42.5 (over),Referee Bill Vinovich,Umpire Dan Ferrell,Down Judge Phil McKinnely,Line Judge Mark Perlman,Back Judge Steve Patrick,Side Judge Gary Cavaletto,Field Judge Mearl Robinson
20191020,New Orleans Saints,36,Chicago Bears,25,Chicago Bears -4.0,37.0 (over),Referee Scott Novak,Umpire Ramon George,Down Judge Derick Bowers,Line Judge Walt Coleman IV,Back Judge Terrence Miles,Side Judge Chad Hill,Field Judge Mike Weatherford
20191020,Baltimore Ravens,30,Seattle Seahawks,16,Seattle Seahawks -3.0,49.0 (under),Referee Brad Allen,Umpire Barry Anderson,Down Judge Jim Mello,Line Judge Brian Bolinger,Back Judge Greg Yette,Side Judge Jimmy Russell,Field Judge Steve Zimmer
20191020,Philadelphia Eagles,10,Dallas Cowboys,37,Dallas Cowboys -3.0,50.0 (under),Referee Jerome Boger,Umpire Carl Paganelli,Down Judge Patrick Holt,Line Judge Rusty Baynes,Back Judge Tony Steratore,Side Judge Jonah Monroe,Field Judge David Meslow
20191021,New England Patriots,33,New York Jets,0,New England Patriots -9.5,43.0 (under),Referee Shawn Hochuli,Umpire Paul King,Down Judge Ed Camp,Line Judge Greg Bradley,Back Judge Rich Martinez,Side Judge James Coleman,Field Judge Tom Hill
